folio,LB_n_kids,LB_comuna_esc,LB_bebe,LB_consentimiento,LB_estrato,LB_edad_post,LB_jefa_hog,LB_cant_nino,LB_cuida_infantil,LB_asiste_post,LB_edu_max1,LB_edu_max2,LB_edu_max3,LB_edu_max4,LB_edu_anos,LB_educ_i,LB_participa,LB_ocupadas,LB_desempleo,LB_contrato,LB_hrs_trabaja,LB_mes_trabaja,LB_ing_laboral,LB_ingpercap_post,LB_stress,treatment,est1,est2,est3,est4,est_rbd,trat,control,seg,part,comuna_esc,LB_rbd
3219,1,Valparaíso,0,Si,3,50,1,1,0,No Asiste,,,,,,0,1,1,0,0,8,12,254.23729,84.745766,8,Treated,0,0,1,0,12,1,,1,0,20,3
3233,1,Valparaíso,0,Si,3,32,1,2,0,No Asiste,0,0,1,0,9,0,1,1,0,0,8,7,,0,,Treated,0,0,1,0,12,1,,1,1,20,3
3239,3,Valparaíso,1,Si,1,28,1,5,1,No Asiste,0,1,0,0,8,0,1,1,0,,13,12,211.86441,60.532684,4,Treated,1,0,0,0,10,1,,1,0,20,3
3220,2,Valparaíso,0,Si,3,29,1,2,1,No Asiste,0,0,1,0,12,0,1,1,0,,4,1,211.86441,70.621468,7,Treated,0,0,1,0,12,1,,1,0,20,3
3171,1,Valparaíso,0,Si,3,56,1,0,,No Asiste,0,1,0,0,6,0,1,1,0,1,5,12,156.77966,78.389832,3,Control,0,0,1,0,12,,1,1,0,20,3
3131,1,Valparaíso,0,Si,3,24,1,0,1,No Asiste,0,0,1,0,10,0,1,1,0,,8,6,338.98306,169.49153,5,Treated,0,0,1,0,12,1,,1,1,20,3
3136,1,Valparaíso,1,Si,1,26,0,3,1,No Asiste,0,0,1,0,11,0,1,1,0,0,15,12,60.59322,49.105461,11,Treated,1,0,0,0,10,1,,1,1,20,3
3229,1,Valparaíso,1,Si,1,29,1,2,1,No Asiste,0,1,0,0,8,0,1,1,0,1,9,12,338.98306,112.99435,8,Control,1,0,0,0,10,,1,1,0,20,3
3205,1,Valparaíso,0,Si,3,24,0,0,,No Asiste,0,0,1,0,12,0,1,1,0,,9,12,,63.559322,4,Control,0,0,1,0,12,,1,1,0,20,3
3175,2,Valparaíso,0,Si,3,35,1,2,0,No Asiste,0,1,0,0,1,0,1,1,0,0,8,2,381.35593,127.11864,1,Control,0,0,1,0,12,,1,1,0,20,3
3204,2,Valparaíso,0,Si,3,34,0,2,1,No Asiste,0,0,0,1,16,1,1,1,0,1,0,0,,105.93221,5,Treated,0,0,1,0,12,1,,1,1,20,3
3168,1,Valparaíso,0,Si,3,50,1,1,0,Asiste,0,0,0,1,13,0,1,1,0,,10,11,317.7966,190.67796,0,Treated,0,0,1,0,12,1,,1,1,20,3
3177,1,Valparaíso,1,Si,1,26,0,2,0,No Asiste,0,1,0,0,8,0,1,1,0,0,2,6,381.35593,121.82204,1,Treated,1,0,0,0,10,1,,1,1,20,3
3137,1,Valparaíso,0,Si,3,29,0,1,,No Asiste,0,0,1,0,10,0,1,1,0,1,8,9,444.91525,137.71187,8,Treated,0,0,1,0,12,1,,1,1,20,3
3203,2,Valparaíso,1,Si,1,30,0,4,1,No Asiste,0,0,1,0,12,1,1,1,0,1,6,12,317.7966,88.27684,1,Control,1,0,0,0,10,,1,1,0,20,3
3164,1,Valparaíso,0,Si,3,30,1,0,0,No Asiste,0,0,1,0,12,0,1,1,0,0,6,12,635.5932,158.8983,2,Control,0,0,1,0,12,,1,1,1,20,3
3161,1,Valparaíso,0,Si,3,47,1,1,,No Asiste,0,0,1,0,12,0,1,1,0,1,9,12,338.98306,112.99435,7,Treated,0,0,1,0,12,1,,1,0,20,3
3134,2,Valparaíso,1,Si,2,29,1,4,0,No Asiste,,,,,,0,1,1,0,0,5,12,105.93221,24.717514,3,Treated,0,1,0,0,11,1,,1,1,20,3
3121,1,Valparaíso,1,Si,1,29,1,2,1,No Asiste,0,0,1,0,12,1,1,1,0,0,10,7,423.72882,211.86441,3,Treated,1,0,0,0,10,1,,1,1,20,3
3222,1,Valparaíso,0,Si,3,33,1,2,1,No Asiste,0,0,1,0,12,0,1,1,0,1,7,1,385.59323,132.41525,3,Treated,0,0,1,0,12,1,,1,0,20,3
3166,1,Valparaíso,0,Si,3,42,0,2,,No Asiste,0,0,1,0,12,0,1,1,0,,4,12,,127.11864,6,Treated,0,0,1,0,12,1,,1,0,20,3
3207,1,Valparaíso,1,Si,1,27,1,2,1,Asiste,0,0,0,1,14,0,1,1,0,,4,2,381.35593,127.11864,1,Control,1,0,0,0,10,,1,1,1,20,3
3125,1,Valparaíso,0,Si,3,50,1,1,1,No Asiste,0,0,1,0,10,0,1,1,0,1,6,4,127.11864,56.673729,8,Treated,0,0,1,0,12,1,,,0,20,3
3231,1,Valparaíso,0,Si,4,45,1,3,,No Asiste,0,0,1,0,12,0,1,0,1,,5,12,0,0,7,Control,0,0,0,1,13,,1,1,1,20,3
3139,1,Valparaíso,0,Si,3,36,0,2,0,No Asiste,0,0,1,0,9,0,1,1,0,,9,12,44.491524,117.05508,7,Treated,0,0,1,0,12,1,,1,1,20,3
2962,2,Valparaíso,0,Si,3,37,0,4,0,No Asiste,0,0,1,0,10,0,1,1,0,0,4,0,97.457626,32.082325,10,Control,0,0,1,0,17,,1,1,1,20,4
2971,1,Valparaíso,1,Si,1,41,1,3,1,No Asiste,0,1,0,0,5,0,1,1,0,1,15,12,296.61017,74.152542,9,Control,1,0,0,0,15,,1,,0,20,4
2919,1,Valparaíso,0,Si,3,46,0,1,0,No Asiste,0,1,0,0,8,0,1,1,0,,0,0,,49.435028,6,Treated,0,0,1,0,17,1,,1,1,20,4
2978,2,Valparaíso,0,Si,4,46,1,0,0,No Asiste,0,0,1,0,12,0,1,0,1,,0,0,80.508476,26.836159,4,Control,0,0,0,1,18,,1,1,1,20,4
2926,1,Valparaíso,0,Si,3,34,1,2,1,No Asiste,0,0,1,0,12,0,1,1,0,0,8,12,211.86441,70.621468,16,Treated,0,0,1,0,17,1,,1,1,20,4
2965,3,Valparaíso,0,Si,3,47,0,4,1,No Asiste,0,0,1,0,12,0,1,1,0,,12,0,185.78391,103.03437,7,Treated,0,0,1,0,17,1,,1,1,20,4
2934,2,Valparaíso,0,Si,3,33,0,3,1,No Asiste,0,0,1,0,10,0,1,1,0,0,9,1,105.93221,72.033897,8,Treated,0,0,1,0,17,1,,1,1,20,4
2920,3,Valparaíso,0,Si,3,38,1,4,0,No Asiste,0,0,1,0,12,0,1,1,0,,0,0,,,0,Treated,0,0,1,0,17,1,,,0,20,4
2925,2,Valparaíso,1,Si,1,37,0,3,0,No Asiste,0,0,1,0,12,0,1,1,0,0,3,12,63.559322,118.64407,2,Treated,1,0,0,0,15,1,,,0,20,4
2930,1,Valparaíso,0,Si,3,49,0,1,1,No Asiste,0,0,1,0,11,0,1,1,0,0,7,11,,201.27118,7,Treated,0,0,1,0,17,1,,1,1,20,4
2903,2,Valparaíso,0,Si,3,43,1,3,1,No Asiste,0,0,1,0,12,0,1,1,0,0,8,12,317.7966,79.44915,8,Treated,0,0,1,0,17,1,,1,1,20,4
2977,3,Valparaíso,0,Si,3,36,1,3,0,No Asiste,0,0,1,0,12,1,1,1,0,0,5,,317.7966,79.44915,5,Control,0,0,1,0,17,,1,1,1,20,4
2987,1,Valparaíso,1,Si,1,32,1,2,0,No Asiste,0,1,0,0,8,0,1,1,0,1,8,9,423.72882,114.40678,9,Treated,1,0,0,0,15,1,,1,0,20,4
2921,2,Valparaíso,0,Si,3,25,1,2,1,No Asiste,0,1,0,0,8,0,1,1,0,0,0,0,148.30508,49.435028,5,Treated,0,0,1,0,17,1,,1,1,20,4
2904,1,Valparaíso,1,Si,2,30,1,3,1,No Asiste,0,0,1,0,10,0,1,0,1,,8,9,211.86441,52.966103,0,Treated,0,1,0,0,16,1,,1,1,20,4
2931,3,Valparaíso,0,Si,4,60,1,3,0,No Asiste,0,0,1,0,12,0,0,0,,0,8,6,423.72882,127.11864,11,Control,0,0,0,1,18,,1,,0,20,4
2922,3,Valparaíso,0,Si,3,27,0,3,1,No Asiste,0,1,0,0,8,0,1,1,0,0,0,0,,72.033897,7,Treated,0,0,1,0,17,1,,1,1,20,4
2980,2,Valparaíso,0,Si,3,70,1,5,0,No Asiste,0,0,1,0,12,0,1,1,0,,0,0,275.42374,48.426151,8,Treated,0,0,1,0,17,1,,1,1,20,4
2974,1,Valparaíso,1,Si,1,59,1,2,0,Asiste,0,1,0,0,1,0,1,1,0,,0,0,360.16949,198.62288,3,Treated,1,0,0,0,15,1,,1,1,20,4
2928,1,Valparaíso,0,Si,3,47,0,1,1,No Asiste,0,0,1,0,11,0,1,1,0,1,8,12,,70.621468,6,Treated,0,0,1,0,17,1,,1,0,20,4
2968,1,Valparaíso,1,Si,1,45,1,3,1,No Asiste,0,0,1,0,12,1,1,1,0,1,9,12,315.67798,80.084747,10,Control,1,0,0,0,15,,1,1,1,20,4
2976,1,Valparaíso,0,Si,3,46,1,1,0,No Asiste,0,0,1,0,12,0,1,1,0,0,3,5,254.23729,127.11864,4,Treated,0,0,1,0,17,1,,1,0,20,4
2935,3,Valparaíso,1,Si,1,56,1,5,1,No Asiste,0,1,0,0,3,0,1,1,0,,0,0,29.661016,10.290557,9,Treated,1,0,0,0,15,1,,,0,20,4
2907,2,Valparaíso,0,Si,3,50,1,4,,No Asiste,0,1,0,0,7,0,1,1,0,,0,0,,89.453865,10,Treated,0,0,1,0,17,1,,1,1,20,4
2972,1,Valparaíso,0,Si,3,48,1,1,0,No Asiste,0,1,0,0,8,0,1,1,0,0,8,12,112.28814,56.14407,0,Treated,0,0,1,0,17,1,,1,0,20,4
2902,1,Valparaíso,1,Si,1,54,1,2,0,No Asiste,0,1,0,0,7,0,1,1,0,0,3,12,169.49153,28.248587,6,Treated,1,0,0,0,15,1,,1,1,20,4
2985,1,Valparaíso,0,Si,3,41,0,2,1,No Asiste,0,0,1,0,12,0,1,1,0,,7,10,,134.18079,4,Treated,0,0,1,0,17,1,,1,1,20,4
2975,1,Valparaíso,1,Si,1,22,0,2,0,No Asiste,0,0,1,0,11,0,1,1,0,,,,,95.338982,12,Treated,1,0,0,0,15,1,,1,1,20,4
2961,1,Valparaíso,0,Si,3,42,1,2,0,No Asiste,0,1,0,0,8,1,1,1,0,0,13,10,211.86441,203.38983,14,Treated,0,0,1,0,17,1,,1,0,20,4
2984,1,Valparaíso,0,Si,3,39,1,1,,No Asiste,0,0,1,0,12,0,1,1,0,,8,3,105.93221,52.966103,1,Control,0,0,1,0,17,,1,1,1,20,4
2990,1,Valparaíso,0,Si,3,39,1,2,0,No Asiste,0,0,1,0,10,0,1,1,0,,8,0,,113.49879,9,Treated,0,0,1,0,17,1,,1,0,20,4
2979,2,Valparaíso,1,Si,1,39,0,4,0,No Asiste,0,0,1,0,12,0,1,1,0,0,7,10,,110.77482,8,Control,1,0,0,0,15,,1,1,0,20,4
2982,1,Valparaíso,0,Si,3,36,0,3,1,No Asiste,0,1,0,0,5,0,1,1,0,1,8,12,317.7966,105.93221,13,Control,0,0,1,0,17,,1,1,0,20,4
2939,1,Valparaíso,0,Si,3,44,1,1,1,No Asiste,0,1,0,0,5,0,1,1,0,1,8,12,296.61017,84.745766,6,Treated,0,0,1,0,17,1,,1,1,20,4
2924,1,Valparaíso,1,Si,2,27,1,2,0,No Asiste,0,0,1,0,12,0,0,0,,1,6,7,0,95.338982,1,Treated,0,1,0,0,16,1,,1,1,20,4
2989,1,Valparaíso,0,Si,3,43,1,1,0,No Asiste,0,0,1,0,10,0,1,1,0,0,12,12,423.72882,222.45763,0,Treated,0,0,1,0,17,1,,1,0,20,4
2909,1,Valparaíso,1,Si,1,30,1,2,0,No Asiste,0,0,0,1,17,0,1,1,0,1,5,12,476.69492,238.34746,2,Treated,1,0,0,0,15,1,,1,1,20,4
2927,1,Valparaíso,1,Si,1,42,1,4,1,No Asiste,0,0,1,0,10,0,1,1,0,1,10,12,466.10168,77.683617,6,Treated,1,0,0,0,15,1,,1,1,20,4
2940,2,Valparaíso,0,Si,4,55,0,4,1,No Asiste,0,1,0,0,8,0,0,0,,,0,0,42.372883,60.028252,9,Treated,0,0,0,1,18,1,,,0,20,4
2981,1,Valparaíso,0,Si,3,52,1,0,0,No Asiste,0,0,1,0,12,0,1,1,0,1,8,12,423.72882,211.86441,4,Treated,0,0,1,0,17,1,,1,0,20,4
2908,1,Valparaíso,0,Si,3,33,1,2,,No Asiste,0,0,1,0,12,0,1,1,0,,,,,59.322033,11,Treated,0,0,1,0,17,1,,1,0,20,4
2551,2,Olivar,0,Si,3,30,0,2,0,No Asiste,0,1,0,0,8,0,1,1,0,0,24,6,127.11864,127.11864,8,Control,0,0,1,0,22,,1,1,0,7,5
2548,2,Olivar,0,Si,3,33,0,2,1,No Asiste,0,0,1,0,9,0,1,1,0,1,18,0,385.59323,308.26273,,Control,0,0,1,0,22,,1,1,1,7,5
2521,1,Olivar,0,Si,3,51,1,1,0,No Asiste,0,1,0,0,2,0,1,1,0,1,0,0,286.01694,246.29237,,Treated,0,0,1,0,22,1,,1,1,7,5
2525,3,Olivar,0,Si,3,28,0,0,1,No Asiste,0,1,0,0,7,0,1,1,0,0,10,3,105.93221,42.372883,9,Treated,0,0,1,0,22,1,,1,1,7,5
2522,1,Olivar,0,Si,3,26,0,0,1,Asiste,0,0,0,1,16,1,1,1,0,1,8,12,762.71185,1779.661,3,Control,0,0,1,0,22,,1,1,0,7,5
2535,2,Olivar,0,Si,3,49,1,2,1,No Asiste,0,1,0,0,8,0,1,1,0,1,9,10,385.59323,128.53108,9,Control,0,0,1,0,22,,1,1,0,7,5
2523,1,Olivar,0,Si,3,35,0,1,1,No Asiste,0,0,1,0,10,0,1,1,0,0,7,8,529.66101,264.83051,2,Treated,0,0,1,0,22,1,,1,1,7,5
2610,2,Olivar,0,Si,3,33,1,2,1,No Asiste,0,0,1,0,12,0,1,1,0,1,12,12,381.35593,190.67796,12,Treated,0,0,1,0,22,1,,1,1,7,5
2582,1,Olivar,0,Si,3,34,0,2,1,Asiste,0,0,1,0,12,0,1,1,0,0,3,12,381.35593,224.57628,5,Control,0,0,1,0,22,,1,1,1,7,5
2632,2,Olivar,0,Si,3,40,0,2,1,No Asiste,0,0,1,0,10,0,1,1,0,0,8,8,385.59323,192.79662,8,Treated,0,0,1,0,22,1,,1,1,7,5
2536,1,Olivar,1,Si,1,33,0,3,1,No Asiste,0,1,0,0,8,0,1,1,0,1,12,12,385.59323,154.23729,5,Treated,1,0,0,0,20,1,,1,1,7,5
2565,1,Olivar,0,Si,3,31,0,1,1,No Asiste,0,0,1,0,12,0,1,1,0,1,45,12,550.84747,466.10168,4,Control,0,0,1,0,22,,1,1,0,7,5
2621,2,Olivar,0,Si,3,27,1,2,1,No Asiste,0,0,1,0,10,0,1,1,0,0,6,,292.37289,97.457626,3,Treated,0,0,1,0,22,1,,1,1,7,5
2572,1,Olivar,0,Si,4,23,0,1,0,No Asiste,0,0,1,0,10,0,1,0,1,,8,3,0,204.80226,8,Treated,0,0,0,1,23,1,,1,0,7,5
2600,1,Olivar,0,Si,3,42,0,1,1,No Asiste,0,1,0,0,8,0,1,1,0,1,8,6,275.42374,218.92656,13,Control,0,0,1,0,22,,1,1,0,7,5
2603,1,Olivar,0,Si,3,55,0,1,1,No Asiste,0,1,0,0,8,0,1,1,0,0,8,8,275.42374,220.33899,8,Treated,0,0,1,0,22,1,,,0,7,5
2569,1,Olivar,0,Si,3,31,0,2,1,No Asiste,0,1,0,0,7,0,1,1,0,0,45,11,317.7966,117.58475,9,Control,0,0,1,0,22,,1,1,0,7,5
2595,2,Olivar,0,Si,3,35,1,2,1,No Asiste,0,1,0,0,4,0,1,1,0,0,8,3,338.98306,169.49153,9,Control,0,0,1,0,22,,1,1,1,7,5
2620,1,Olivar,0,Si,3,37,1,2,1,No Asiste,0,1,0,0,8,0,1,1,0,0,8,12,381.35593,127.11864,10,Control,0,0,1,0,22,,1,1,1,7,5
2539,2,Olivar,0,Si,3,50,1,2,,No Asiste,0,1,0,0,8,0,1,1,0,0,3,12,190.67796,63.559322,16,Control,0,0,1,0,22,,1,1,1,7,5
2554,3,Olivar,0,Si,3,41,1,4,1,No Asiste,0,0,1,0,10,0,1,1,0,1,10,0,254.23729,50.847458,11,Control,0,0,1,0,22,,1,1,1,7,5
2575,2,Olivar,0,Si,3,46,0,0,1,No Asiste,0,0,1,0,10,0,1,1,0,1,8,5,169.49153,105.93221,7,Control,0,0,1,0,22,,1,1,0,7,5
2580,1,Olivar,0,Si,3,28,1,1,1,No Asiste,0,0,1,0,12,0,1,1,0,0,45,8,190.67796,95.338982,9,Treated,0,0,1,0,22,1,,1,1,7,5
2567,1,Olivar,0,Si,3,70,1,1,1,No Asiste,0,1,0,0,5,0,1,1,0,0,45,12,317.7966,190.67796,10,Control,0,0,1,0,22,,1,1,1,7,5
2605,1,Olivar,0,Si,3,46,1,1,1,No Asiste,0,0,1,0,10,0,1,1,0,1,9,6,381.35593,190.67796,,Treated,0,0,1,0,22,1,,1,0,7,5
2585,2,Olivar,0,Si,4,31,0,3,1,No Asiste,0,1,0,0,8,0,1,0,1,,11,1,0,84.745766,11,Control,0,0,0,1,23,,1,1,1,7,5
2619,1,Olivar,0,Si,3,39,0,1,1,No Asiste,0,1,0,0,6,0,1,1,0,0,8,6,,141.24294,9,Control,0,0,1,0,22,,1,1,1,7,5
2556,2,Olivar,1,Si,1,29,0,3,1,No Asiste,0,1,0,0,4,0,1,1,0,1,7,12,385.59323,154.23729,13,Control,1,0,0,0,20,,1,1,0,7,5
2634,2,Olivar,0,Si,3,44,1,2,1,Asiste,0,0,1,0,12,1,1,1,0,1,8,12,396.18643,183.79237,7,Treated,0,0,1,0,22,1,,1,1,7,5
2559,2,Olivar,0,Si,3,53,0,2,1,No Asiste,0,1,0,0,8,0,1,1,0,,0,0,,95.338982,8,Treated,0,0,1,0,22,1,,1,1,7,5
2553,1,Olivar,0,Si,3,29,0,0,1,No Asiste,0,1,0,0,7,0,1,1,0,1,8,12,207.62712,83.898308,8,Treated,0,0,1,0,22,1,,1,1,7,5
2534,1,Olivar,1,Si,1,47,1,2,0,No Asiste,0,1,0,0,7,0,1,1,0,1,9,8,381.35593,188.02966,15,Treated,1,0,0,0,20,1,,1,0,7,5
2609,1,Olivar,0,Si,3,38,0,2,1,No Asiste,0,0,1,0,12,0,1,1,0,0,7,,423.72882,317.7966,7,Treated,0,0,1,0,22,1,,,0,7,5
2542,1,Olivar,1,Si,1,39,0,5,1,No Asiste,0,1,0,0,7,0,1,1,0,1,8,4,381.35593,84.745766,10,Control,1,0,0,0,20,,1,1,1,7,5
2583,1,Olivar,0,Si,3,38,0,2,1,No Asiste,0,1,0,0,8,0,1,1,0,1,10,0,391.94916,230.40254,6,Treated,0,0,1,0,22,1,,1,1,7,5
2563,1,Olivar,0,Si,3,32,0,1,1,No Asiste,0,1,0,0,8,0,1,1,0,0,,7,381.35593,303.6723,6,Control,0,0,1,0,22,,1,1,0,7,5
2604,2,Olivar,1,Si,1,31,0,3,1,No Asiste,0,0,1,0,10,0,1,1,0,0,8,5,381.35593,224.57628,1,Treated,1,0,0,0,20,1,,1,1,7,5
2552,1,Olivar,0,Si,3,26,0,1,0,No Asiste,0,0,1,0,12,0,1,1,0,0,48,12,338.98306,240.11301,11,Control,0,0,1,0,22,,1,1,0,7,5
2631,1,Olivar,0,Si,3,39,0,1,0,No Asiste,0,1,0,0,8,0,1,1,0,0,45,12,,128.53108,8,Treated,0,0,1,0,22,1,,1,1,7,5
2586,1,Olivar,1,Si,1,34,0,2,0,No Asiste,0,0,1,0,12,0,1,1,0,0,4,2,105.93221,121.82204,2,Treated,1,0,0,0,20,1,,,0,7,5
2529,1,Olivar,0,Si,3,48,1,3,1,No Asiste,0,1,0,0,8,0,1,1,0,0,19,8,254.23729,50.847458,4,Treated,0,0,1,0,22,1,,1,1,7,5
2550,2,Olivar,0,Si,3,53,1,4,1,No Asiste,0,1,0,0,6,0,1,1,0,0,4,6,127.11864,37.832928,12,Control,0,0,1,0,22,,1,1,0,7,5
2527,2,Olivar,0,Si,3,39,1,2,0,No Asiste,0,1,0,0,7,0,1,1,0,0,8,3,127.11864,70.621468,16,Control,0,0,1,0,22,,1,1,1,7,5
2571,3,Olivar,1,Si,1,29,0,4,1,Asiste,0,0,1,0,10,0,1,1,0,0,8,4,381.35593,127.11864,5,Control,1,0,0,0,20,,1,1,1,7,5
2558,1,Olivar,0,Si,3,61,0,0,0,No Asiste,0,1,0,0,8,0,1,1,0,,0,0,158.8983,181.49718,12,Control,0,0,1,0,22,,1,1,1,7,5
2602,1,Olivar,1,Si,1,35,0,3,1,No Asiste,0,1,0,0,8,0,1,1,0,1,8,10,381.35593,161.01695,4,Treated,1,0,0,0,20,1,,1,1,7,5
2599,1,Olivar,0,Si,3,48,0,1,0,No Asiste,0,1,0,0,4,0,1,1,0,,0,0,,197.74011,11,Treated,0,0,1,0,22,1,,1,1,7,5
2570,2,Olivar,0,Si,3,45,1,2,1,Asiste,0,0,0,1,17,1,1,1,0,1,8,12,805.08472,268.36157,3,Treated,0,0,1,0,22,1,,1,1,7,5
2545,1,Olivar,0,Si,3,57,1,2,1,No Asiste,0,1,0,0,8,0,1,1,0,0,8,12,381.35593,139.22519,10,Treated,0,0,1,0,22,1,,1,1,7,5
2560,2,Olivar,1,Si,2,34,0,4,1,No Asiste,0,1,0,0,8,0,0,0,,0,,5,254.23729,112.99435,10,Control,0,1,0,0,21,,1,1,1,7,5
2594,2,Olivar,0,Si,4,44,1,2,0,No Asiste,0,1,0,0,6,0,1,0,1,,,,45.572033,15.190678,13,Control,0,0,0,1,23,,1,1,0,7,5
2540,1,Olivar,0,Si,4,57,0,1,0,No Asiste,1,0,0,0,0,1,0,0,,0,0,0,0,77.118645,8,Treated,0,0,0,1,23,1,,1,1,7,5
2573,1,Olivar,1,Si,1,31,1,2,1,No Asiste,0,0,1,0,12,0,1,1,0,1,8,8,381.35593,87.394066,13,Treated,1,0,0,0,20,1,,1,1,7,5
2531,1,Olivar,0,Si,3,40,1,2,0,No Asiste,0,0,1,0,12,0,1,1,0,0,12,5,296.61017,98.870056,4,Treated,0,0,1,0,22,1,,1,0,7,5
2564,2,Olivar,0,Si,3,26,0,2,1,No Asiste,0,0,1,0,10,0,1,1,0,1,45,12,386.65256,128.88417,13,Control,0,0,1,0,22,,1,1,1,7,5
2635,1,Olivar,0,Si,4,56,0,1,1,No Asiste,0,1,0,0,4,0,0,0,,,0,0,0,129.23729,12,Treated,0,0,0,1,23,1,,1,1,7,5
2530,1,Olivar,0,Si,3,23,0,1,1,No Asiste,0,0,1,0,12,0,1,1,0,0,8,12,169.49153,211.86441,9,Treated,0,0,1,0,22,1,,1,0,7,5
2524,2,Olivar,0,Si,3,35,1,2,0,No Asiste,0,1,0,0,8,0,1,1,0,1,8,12,152.54237,50.847458,5,Treated,0,0,1,0,22,1,,1,1,7,5
2549,1,Olivar,0,Si,4,39,1,1,1,No Asiste,0,0,0,1,15,1,,,,1,48,7,391.94916,261.29944,4,Control,0,0,0,1,23,,1,,0,7,5
2607,1,Olivar,0,Si,3,44,0,1,0,No Asiste,0,0,1,0,12,0,1,1,0,,0,0,,128.53108,7,Treated,0,0,1,0,22,1,,1,1,7,5
2596,1,Olivar,0,Si,4,48,1,1,1,No Asiste,0,1,0,0,8,0,0,0,,0,4,11,148.30508,74.152542,12,Treated,0,0,0,1,23,1,,1,1,7,5
2533,1,Olivar,1,Si,1,33,1,3,1,No Asiste,0,0,1,0,12,0,1,1,0,1,11,7,338.98306,95.337921,3,Treated,1,0,0,0,20,1,,1,1,7,5
2566,2,Olivar,0,Si,3,49,0,2,1,No Asiste,,,,,,0,1,1,0,0,7,12,402.54236,195.97458,1,Control,0,0,1,0,22,,1,1,1,7,5
2574,1,Olivar,0,Si,3,33,0,2,0,No Asiste,0,0,1,0,12,0,1,1,0,0,8,12,385.59323,191.73729,8,Control,0,0,1,0,22,,1,1,0,7,5
2543,2,Olivar,0,Si,3,43,0,0,1,No Asiste,0,1,0,0,4,0,1,1,0,0,9,,254.23729,93.220337,6,Control,0,0,1,0,22,,1,1,1,7,5
2597,1,Olivar,0,Si,3,39,0,2,,No Asiste,0,1,0,0,6,0,1,1,0,0,6,6,,68.855934,8,Treated,0,0,1,0,22,1,,1,1,7,5
2568,1,Olivar,0,Si,3,46,0,1,1,No Asiste,0,1,0,0,7,0,1,1,0,1,,0,391.94916,307.2034,9,Control,0,0,1,0,22,,1,1,0,7,5
2633,1,Olivar,0,Si,3,41,0,1,0,No Asiste,0,0,1,0,12,0,1,1,0,,0,,385.59323,192.79662,8,Treated,0,0,1,0,22,1,,1,1,7,5
2547,1,Olivar,0,Si,4,65,1,2,0,No Asiste,0,1,0,0,3,0,0,0,,,0,0,0,15.889831,11,Treated,0,0,0,1,23,1,,1,1,7,5
2528,2,Olivar,0,Si,3,40,0,2,1,No Asiste,0,1,0,0,8,0,1,1,0,0,8,3,148.30508,136.12288,2,Control,0,0,1,0,22,,1,1,1,7,5
2544,1,Olivar,0,Si,3,50,1,0,,No Asiste,0,0,1,0,12,1,1,1,0,1,10,12,466.10168,233.05084,1,Control,0,0,1,0,22,,1,1,1,7,5
2532,1,Olivar,0,Si,3,38,1,1,,No Asiste,1,0,0,0,0,1,1,1,0,0,8,3,211.86441,105.93221,,Control,0,0,1,0,22,,1,,0,7,5
2590,1,Olivar,0,Si,3,37,1,2,1,No Asiste,0,1,0,0,4,0,1,1,0,1,12,6,381.35593,127.11864,12,Treated,0,0,1,0,22,1,,1,1,7,5
2526,3,Olivar,0,Si,3,38,0,3,1,No Asiste,0,1,0,0,6,0,1,1,0,0,6,0,190.67796,66.62606,10,Control,0,0,1,0,22,,1,1,1,7,5
2557,2,Olivar,0,Si,3,30,0,3,1,Asiste,0,0,1,0,9,0,1,1,0,0,6,6,,148.30508,1,Treated,0,0,1,0,22,1,,1,1,7,5
2581,2,Olivar,1,Si,1,39,0,2,0,No Asiste,0,1,0,0,8,0,1,1,0,0,8,1,381.35593,121.06537,8,Control,1,0,0,0,20,,1,1,0,7,5
2592,1,Olivar,0,Si,4,46,1,2,0,No Asiste,0,1,0,0,5,0,1,0,1,,8,4,190.67796,63.559322,9,Treated,0,0,0,1,23,1,,1,1,7,5
2598,2,Olivar,0,Si,3,44,1,3,0,Asiste,0,1,0,0,6,0,1,1,0,0,3,12,158.8983,65.677963,9,Treated,0,0,1,0,22,1,,1,1,7,5
2584,1,Olivar,0,Si,3,32,1,2,,No Asiste,0,0,1,0,12,0,1,1,0,1,9,12,296.61017,98.870056,0,Control,0,0,1,0,22,,1,1,0,7,5
2537,2,Olivar,0,Si,3,38,0,2,1,Asiste,0,1,0,0,8,0,1,1,0,0,8,6,385.59323,192.79662,7,Treated,0,0,1,0,22,1,,1,1,7,5
2692,1,Requínoa,0,Si,3,27,0,2,1,No Asiste,0,1,0,0,8,0,1,1,0,0,7,12,381.35593,201.27118,9,Treated,0,0,1,0,27,1,,1,1,13,6
2644,1,Requínoa,1,Si,1,30,0,2,1,No Asiste,0,0,1,0,10,0,1,1,0,0,8,2,394.06781,98.516953,2,Treated,1,0,0,0,25,1,,,0,13,6
2696,1,Requínoa,0,Si,4,51,1,1,0,No Asiste,0,0,1,0,9,0,0,0,,1,24,8,216.1017,108.05085,,Treated,0,0,0,1,28,1,,,0,13,6
2689,1,Requínoa,1,Si,2,26,1,2,0,No Asiste,0,1,0,0,8,0,1,0,1,,8,11,0,127.11864,9,Treated,0,1,0,0,26,1,,1,1,13,6
2653,2,Requínoa,0,Si,3,30,0,2,1,No Asiste,0,0,1,0,12,0,1,1,0,0,8,2,385.59323,192.79662,1,Treated,0,0,1,0,27,1,,1,1,13,6
